binned_lat,binned_lon,type,subtype,count
41.83,-87.66,JAM,JAM_HEAVY_TRAFFIC,7
41.77,-87.64,ACCIDENT,ACCIDENT_MINOR,7
41.73,-87.59,JAM,JAM_STAND_STILL_TRAFFIC,7
41.72,-87.67,HAZARD,HAZARD_WEATHER,7
41.98,-87.77,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.65,-87.61,HAZARD,HAZARD_ON_ROAD,7
41.75,-87.66,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.68,-87.56,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.86,-87.61,JAM,JAM_STAND_STILL_TRAFFIC,7
41.87,-87.79,JAM,JAM_HEAVY_TRAFFIC,7
41.88,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,7
41.8,-87.62,JAM,JAM_HEAVY_TRAFFIC,7
41.82,-87.6,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,7
41.83,-87.72,HAZARD,HAZARD_ON_ROAD,7
41.99,-87.68,ACCIDENT,ACCIDENT_MINOR,7
41.99,-87.68,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,7
41.73,-87.58,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.73,-87.58,JAM,JAM_HEAVY_TRAFFIC,7
41.77,-87.67,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,7
41.77,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.77,-87.66,JAM,JAM_HEAVY_TRAFFIC,7
41.95,-87.84,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,7
41.95,-87.66,HAZARD,HAZARD_WEATHER,7
41.97,-87.81,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.96,-87.74,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.99,-87.79,HAZARD,HAZARD_WEATHER,7
41.78,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.78,-87.65,JAM,JAM_HEAVY_TRAFFIC,7
41.78,-87.66,HAZARD,HAZARD_ON_ROAD,7
41.72,-87.61,HAZARD,HAZARD_ON_ROAD,7
41.85,-87.66,HAZARD,HAZARD_WEATHER,7
41.7,-87.68,HAZARD,HAZARD_ON_ROAD,7
41.8,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.75,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,7
41.79,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,7
41.84,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,7
41.84,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,7
41.96,-87.66,ACCIDENT,ACCIDENT_MAJOR,7
41.78,-87.66,JAM,JAM_HEAVY_TRAFFIC,7
41.74,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,7
41.74,-87.63,HAZARD,HAZARD_WEATHER_FLOOD,7
41.8,-87.68,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,7
41.66,-87.6,HAZARD,HAZARD_WEATHER,7
41.69,-87.61,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.8,-87.66,JAM,JAM_HEAVY_TRAFFIC,7
41.99,-87.67,JAM,JAM_MODERATE_TRAFFIC,7
41.8,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.9,-87.65,HAZARD,HAZARD_WEATHER,7
41.89,-87.66,HAZARD,HAZARD_WEATHER_FLOOD,7
41.99,-87.66,HAZARD,HAZARD_WEATHER,7
41.77,-87.7,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,7
41.86,-87.61,HAZARD,HAZARD_ON_ROAD,7
41.7,-87.57,JAM,JAM_HEAVY_TRAFFIC,7
41.92,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.97,-87.68,JAM,JAM_MODERATE_TRAFFIC,7
41.76,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7
41.76,-87.68,HAZARD,HAZARD_ON_ROAD_OBJECT,7
42.02,-87.67,JAM,JAM_HEAVY_TRAFFIC,7
41.76,-87.67,HAZARD,HAZARD_ON_ROAD,7
41.81,-87.6,ACCIDENT,ACCIDENT_MAJOR,7
41.76,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.89,-87.77,HAZARD,HAZARD_ON_ROAD_POT_HOLE,7
41.94,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,7
41.66,-87.65,HAZARD,HAZARD_ON_ROAD,7
41.84,-87.61,ACCIDENT,ACCIDENT_MAJOR,7
41.82,-87.74,ACCIDENT,ACCIDENT_MINOR,6
41.67,-87.61,ACCIDENT,ACCIDENT_MINOR,6
41.79,-87.8,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.96,-87.7,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.96,-87.7,ACCIDENT,ACCIDENT_MAJOR,6
41.94,-87.67,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.91,-87.7,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.76,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.9,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.98,-87.69,JAM,JAM_MODERATE_TRAFFIC,6
41.94,-87.77,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
42.01,-87.81,JAM,JAM_HEAVY_TRAFFIC,6
41.87,-87.68,HAZARD,HAZARD_WEATHER,6
41.73,-87.69,JAM,JAM_HEAVY_TRAFFIC,6
41.69,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,6
41.95,-87.75,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.73,-87.68,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.87,-87.67,HAZARD,HAZARD_WEATHER,6
41.76,-87.66,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.76,-87.71,HAZARD,HAZARD_ON_ROAD,6
42.01,-87.78,JAM,JAM_HEAVY_TRAFFIC,6
41.79,-87.64,HAZARD,HAZARD_WEATHER,6
41.92,-87.81,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.75,-87.58,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.72,-87.6,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.7,-87.58,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.7,-87.57,HAZARD,HAZARD_ON_ROAD,6
41.73,-87.59,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.99,-87.66,HAZARD,HAZARD_WEATHER_FOG,6
41.99,-87.66,JAM,JAM_MODERATE_TRAFFIC,6
41.8,-87.69,ACCIDENT,ACCIDENT_MAJOR,6
41.8,-87.66,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.74,-87.6,HAZARD,HAZARD_ON_ROAD,6
41.74,-87.6,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.77,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.65,-87.61,HAZARD,HAZARD_WEATHER_FLOOD,6
41.88,-87.72,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.88,-87.74,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.73,-87.59,HAZARD,HAZARD_WEATHER,6
41.8,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.72,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.83,-87.68,HAZARD,HAZARD_WEATHER,6
41.91,-87.74,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.99,-87.79,JAM,JAM_MODERATE_TRAFFIC,6
41.72,-87.59,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.7,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.7,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.97,-87.79,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.75,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.68,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.93,-87.72,HAZARD,HAZARD_WEATHER_FLOOD,6
41.74,-87.73,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.85,-87.67,HAZARD,HAZARD_WEATHER,6
41.68,-87.69,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.8,-87.71,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.8,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.99,-87.66,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.83,-87.67,HAZARD,HAZARD_WEATHER,6
41.83,-87.67,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.97,-87.82,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.83,-87.68,HAZARD,HAZARD_WEATHER_FOG,6
41.77,-87.71,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.77,-87.72,HAZARD,HAZARD_ON_ROAD,6
41.73,-87.59,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.9,-87.66,HAZARD,HAZARD_WEATHER,6
41.98,-87.82,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.98,-87.82,HAZARD,HAZARD_WEATHER,6
41.98,-87.8,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.77,-87.72,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,6
41.99,-87.67,ACCIDENT,ACCIDENT_MINOR,6
41.77,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.77,-87.67,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.95,-87.66,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.98,-87.77,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.72,-87.66,HAZARD,HAZARD_ON_ROAD,6
41.72,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.95,-87.81,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.95,-87.81,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.91,-87.71,HAZARD,HAZARD_WEATHER,6
41.91,-87.73,HAZARD,HAZARD_WEATHER,6
41.89,-87.74,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.7,-87.67,HAZARD,HAZARD_ON_ROAD,6
41.85,-87.69,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.95,-87.68,ACCIDENT,ACCIDENT_MAJOR,6
41.95,-87.69,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.69,-87.6,ACCIDENT,ACCIDENT_MINOR,6
41.95,-87.84,ACCIDENT,ACCIDENT_MINOR,6
41.91,-87.81,HAZARD,HAZARD_ON_ROAD,6
41.7,-87.69,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.77,-87.75,HAZARD,HAZARD_WEATHER_FLOOD,6
41.93,-87.64,HAZARD,HAZARD_WEATHER,6
41.8,-87.59,ACCIDENT,ACCIDENT_MAJOR,6
41.97,-87.76,HAZARD,HAZARD_WEATHER,6
41.82,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.8,-87.59,HAZARD,HAZARD_WEATHER_FLOOD,6
41.81,-87.77,HAZARD,HAZARD_ON_ROAD_OBJECT,6
42.0,-87.82,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.92,-87.73,JAM,JAM_MODERATE_TRAFFIC,6
41.8,-87.73,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.74,-87.64,HAZARD,HAZARD_WEATHER_FLOOD,6
41.97,-87.84,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.8,-87.76,HAZARD,HAZARD_ON_ROAD,6
41.96,-87.89,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.73,-87.57,HAZARD,HAZARD_WEATHER,6
41.8,-87.72,JAM,JAM_MODERATE_TRAFFIC,6
41.78,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.78,-87.69,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.99,-87.77,ACCIDENT,ACCIDENT_MINOR,6
41.85,-87.66,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.85,-87.64,ACCIDENT,ACCIDENT_MINOR,6
41.85,-87.64,HAZARD,HAZARD_WEATHER,6
41.96,-87.75,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,6
41.98,-87.67,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.8,-87.73,ACCIDENT,ACCIDENT_MAJOR,6
41.88,-87.75,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.88,-87.77,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.81,-87.76,ACCIDENT,ACCIDENT_MAJOR,6
41.82,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.74,-87.58,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.87,-87.76,HAZARD,HAZARD_WEATHER,6
41.79,-87.75,HAZARD,HAZARD_WEATHER,6
41.88,-87.7,HAZARD,HAZARD_WEATHER_FLOOD,6
41.9,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.8,-87.75,HAZARD,HAZARD_WEATHER_FLOOD,6
41.77,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.77,-87.63,HAZARD,HAZARD_WEATHER,6
41.95,-87.89,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.75,-87.59,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,6
41.69,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.88,-87.64,ACCIDENT,ACCIDENT_MINOR,6
41.84,-87.65,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.74,-87.7,HAZARD,HAZARD_ON_ROAD,6
42.0,-87.78,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.69,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.95,-87.89,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.77,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.74,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.75,-87.62,JAM,JAM_STAND_STILL_TRAFFIC,6
41.78,-87.74,HAZARD,HAZARD_ON_ROAD,6
41.78,-87.74,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.97,-87.85,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.88,-87.76,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.88,-87.76,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.69,-87.67,ACCIDENT,ACCIDENT_MAJOR,6
41.75,-87.68,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.98,-87.86,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.75,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.98,-87.85,HAZARD,HAZARD_WEATHER_FOG,6
41.92,-87.7,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.87,-87.75,HAZARD,HAZARD_WEATHER,6
41.95,-87.71,JAM,JAM_MODERATE_TRAFFIC,6
41.93,-87.76,HAZARD,HAZARD_WEATHER,6
41.86,-87.69,HAZARD,HAZARD_WEATHER,6
41.93,-87.67,HAZARD,HAZARD_WEATHER,6
41.83,-87.61,ACCIDENT,ACCIDENT_MINOR,6
41.85,-87.7,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.78,-87.64,HAZARD,HAZARD_WEATHER_FLOOD,6
41.91,-87.67,HAZARD,HAZARD_WEATHER_FOG,6
41.91,-87.67,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.99,-87.8,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.66,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.98,-87.67,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.98,-87.67,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.81,-87.73,ACCIDENT,ACCIDENT_MINOR,6
41.88,-87.7,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.8,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.89,-87.72,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.69,-87.64,HAZARD,HAZARD_ON_ROAD,6
41.84,-87.66,HAZARD,HAZARD_WEATHER,6
41.83,-87.63,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.83,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.88,-87.78,JAM,JAM_STAND_STILL_TRAFFIC,6
41.73,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
42.0,-87.69,JAM,JAM_MODERATE_TRAFFIC,6
41.92,-87.7,HAZARD,HAZARD_WEATHER,6
41.95,-87.72,ACCIDENT,ACCIDENT_MINOR,6
41.69,-87.6,HAZARD,HAZARD_WEATHER,6
41.94,-87.82,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.72,-87.64,JAM,JAM_HEAVY_TRAFFIC,6
41.89,-87.69,HAZARD,HAZARD_WEATHER,6
41.77,-87.57,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.99,-87.72,HAZARD,HAZARD_WEATHER,6
41.99,-87.71,ACCIDENT,ACCIDENT_MINOR,6
41.86,-87.71,HAZARD,HAZARD_WEATHER_FLOOD,6
41.93,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.84,-87.62,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.93,-87.69,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.96,-87.71,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.99,-87.81,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.72,-87.63,HAZARD,HAZARD_WEATHER,6
41.97,-87.73,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.82,-87.66,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6
41.96,-87.65,ACCIDENT,ACCIDENT_MAJOR,6
41.91,-87.73,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.91,-87.74,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.79,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.84,-87.67,ACCIDENT,ACCIDENT_MINOR,6
41.99,-87.76,ACCIDENT,ACCIDENT_MAJOR,6
41.85,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.73,-87.56,HAZARD,HAZARD_ON_ROAD,6
41.74,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.93,-87.76,JAM,JAM_MODERATE_TRAFFIC,6
41.93,-87.75,HAZARD,HAZARD_WEATHER,6
41.78,-87.81,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.86,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.96,-87.85,HAZARD,HAZARD_ON_ROAD,6
41.96,-87.85,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.65,-87.6,HAZARD,HAZARD_ON_ROAD,6
41.77,-87.81,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.73,-87.65,ACCIDENT,ACCIDENT_MAJOR,6
41.9,-87.69,HAZARD,HAZARD_WEATHER,6
41.98,-87.86,HAZARD,HAZARD_ON_ROAD,6
41.81,-87.69,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.98,-87.88,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.92,-87.68,HAZARD,HAZARD_WEATHER,6
41.76,-87.61,HAZARD,HAZARD_WEATHER_FLOOD,6
41.81,-87.67,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.84,-87.74,JAM,JAM_MODERATE_TRAFFIC,6
41.84,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.74,-87.64,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.78,-87.81,JAM,JAM_MODERATE_TRAFFIC,6
41.79,-87.81,JAM,JAM_MODERATE_TRAFFIC,6
41.93,-87.71,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.78,-87.58,ACCIDENT,ACCIDENT_MINOR,6
41.96,-87.72,JAM,JAM_MODERATE_TRAFFIC,6
41.96,-87.71,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,6
41.82,-87.69,JAM,JAM_MODERATE_TRAFFIC,6
41.97,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.97,-87.72,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.76,-87.63,HAZARD,HAZARD_WEATHER_FOG,6
41.76,-87.63,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.98,-87.74,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.86,-87.73,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.93,-87.68,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.79,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,6
41.7,-87.56,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.93,-87.73,HAZARD,HAZARD_WEATHER_FLOOD,6
41.79,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.98,-87.69,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.79,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.76,-87.59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
42.0,-87.67,ACCIDENT,ACCIDENT_MINOR,6
41.76,-87.61,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.9,-87.7,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.9,-87.71,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.94,-87.76,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.87,-87.63,ACCIDENT,ACCIDENT_MINOR,6
41.92,-87.8,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.97,-87.89,HAZARD,HAZARD_WEATHER,6
41.98,-87.72,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.98,-87.71,JAM,JAM_MODERATE_TRAFFIC,6
41.96,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.68,-87.61,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.99,-87.83,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.88,-87.62,ACCIDENT,ACCIDENT_MAJOR,6
41.79,-87.76,HAZARD,HAZARD_WEATHER,6
41.79,-87.75,ACCIDENT,ACCIDENT_MAJOR,6
41.79,-87.78,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.81,-87.62,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.9,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.9,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.99,-87.74,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.86,-87.75,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.91,-87.77,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.71,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.94,-87.8,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.82,-87.72,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.97,-87.66,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.81,-87.59,JAM,JAM_HEAVY_TRAFFIC,6
41.9,-87.77,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.9,-87.76,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.76,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.7,-87.62,HAZARD,HAZARD_ON_ROAD,6
42.01,-87.71,JAM,JAM_MODERATE_TRAFFIC,6
41.73,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
42.01,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.94,-87.78,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.97,-87.67,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6
41.82,-87.75,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6
41.79,-87.64,HAZARD,HAZARD_WEATHER_FLOOD,6
41.75,-87.64,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.93,-87.78,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6
41.92,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.92,-87.74,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.66,-87.59,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
41.96,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.9,-87.76,JAM,JAM_MODERATE_TRAFFIC,6
41.97,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,6
41.95,-87.78,HAZARD,HAZARD_ON_ROAD_OBJECT,6
42.02,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,6
42.02,-87.67,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6
41.73,-87.69,HAZARD,HAZARD_ON_ROAD,6
41.73,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,6
41.87,-87.66,ROAD_CLOSED,ROAD_CLOSED_EVENT,6
41.97,-87.67,JAM,JAM_MODERATE_TRAFFIC,6
42.01,-87.71,HAZARD,HAZARD_WEATHER,6
41.94,-87.8,HAZARD,HAZARD_ON_ROAD,6
41.81,-87.77,ACCIDENT,ACCIDENT_MAJOR,5
41.93,-87.85,HAZARD,HAZARD_ON_ROAD_OBJECT,5
41.76,-87.65,JAM,JAM_STAND_STILL_TRAFFIC,5
42.01,-87.69,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,5
41.9,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,5
41.94,-87.83,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,5
41.8,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,5
